Product Name,Short Description,Price
Pendant Raijin,14K Rose Gold & Citrine,$487.00
Pendant Amelia,14K Yellow Gold & Diamond,$753.00
Pendant Karyn,14K Yellow Gold & Diamond,$707.00
Necklace Ajmer,14K White Gold & Moissanite,"$1,228.00"
Necklace Acetal,14K Yellow Gold & Ruby,$778.00
Pendant Biblioteca,14K White Gold & Mystic Topaz,$554.00
Pendant Emsimitpo,14K Yellow Gold & Moissanite,$510.00
Pendant Syndrome,14K Yellow Gold & Lab Grown Diamond,$581.00
Pendant Mariana,14K White Gold & Black Diamond,$698.00
Pendant Pusan,14K Yellow Gold & Ruby,$524.00
Pendant Lolani,14K Yellow Gold & Emerald (Lab Created) & Swarovski Crystal,$937.00
Women's Pendant Votyu,14K Yellow Gold & Moissanite,$480.00
Pendant Hollis,14K Yellow & White Gold & Diamond,$451.00
Pendant Mienfoo,14K Yellow Gold & Emerald,"$1,342.00"
Pendant Haughty,14K Yellow Gold & Lab Grown Diamond,$532.00
Pendant Achtung,14K White Gold & Diamond,$776.00
Pendant Aphesis,14K Rose Gold & Pink Tourmaline,$819.00
Pendant Marifer,14K Yellow Gold & Garnet,$453.00
Pendant Atleb,14K Yellow Gold & Lab Grown Diamond,$942.00
Pendant Tibelde,14K White Gold & Lab Grown Diamond,$931.00
Pendant Johto,14K White Gold & Diamond,$928.00
Pendant Alting,14K Yellow Gold & Moissanite,$516.00
Pendant Alunissage,14K Yellow Gold & Emerald,$442.00
Pendant Contextual,14K Yellow Gold & Moissanite,$403.00
Pendant Parealabne,14K White Gold & Diamond,$819.00
Pendant Cosinus,14K White Gold & Diamond,$639.00
Pendant Sarmuvanj,14K White Gold & Diamond,$418.00
Necklace Sonovia,14K White Gold & Pink Sapphire,$624.00
Pendant Pei,14K White & Rose Gold & Moissanite,$824.00
Necklace Citrum,14K White Gold & Amethyst & Lab Grown Diamond,$550.00
Pendant Phyfer,14K White Gold & Emerald,$363.00
Necklace Hanalora,14K Yellow Gold & Lab Grown Diamond,"$1,246.00"
Pendant Kayo,14K White Gold & Emerald,$405.00
Pendant Lorrany,14K White Gold & Blue Topaz,$468.00
Necklace Continente,14K Yellow Gold & Diamond,$720.00
Necklace Firenze,14K Rose Gold & Diamond,$803.00
Necklace Alfia,14K Yellow Gold & Diamond,$624.00
Pendant Buidhe,14K Yellow Gold & Moissanite,$621.00
Necklace Mandi,14K Yellow Gold & Diamond,"$1,024.00"
Pendant Rewop,14K Yellow Gold & Moissanite,$408.00
Necklace Creola,14K White Gold & Diamond,"$1,045.00"
Pendant Dodgen,14K Yellow Gold & Ruby,"$1,073.00"
Necklace Tommiez,14K White Gold & Black Diamond,$457.00
Necklace Boyza,14K Yellow Gold & Moissanite,$428.00
Pendant Boyne,14K White Gold & Moissanite,$534.00
Pendant Wincent,14K Rose Gold & Pink Sapphire,$524.00
Pendant Stephnie,14K Yellow Gold & Blue Diamond,$765.00
Pendant Felicia,14K White Gold & Diamond,"$1,333.00"
Necklace Wequro,14K Yellow Gold & Moissanite,"$1,283.00"
Necklace Damgo,14K Yellow Gold & Lab Grown Diamond,$862.00
Necklace Anmu,14K Yellow Gold & Moissanite,$439.00
Necklace Bazi,14K Yellow Gold & Moissanite & White Pearl,$608.00
Pendant Folkmot,14K Yellow Gold & Moissanite,$608.00
Pendant Sangi,14K Yellow Gold & Lab Grown Diamond,$446.00
Pendant Lemuela Ø8 mm,14K Rose Gold & Lab Grown Diamond & Black Pearl,$609.00
Pendant Blade,14K White Gold & Moissanite,$738.00
Pendant Patria,14K Rose Gold & Moissanite,$927.00
Necklace Pammati,14K White Gold & Pink Sapphire & White Sapphire,$965.00
Pendant Loyal Ø10 mm,14K Yellow Gold & Diamond & White Pearl,$894.00
Pendant Luvlife,14K Yellow Gold & Emerald,$414.00
Necklace Spacedoy,14K White Gold & Diamond,"$2,080.00"
Pendant Consullan,14K White Gold & Ruby,$609.00
Women's Necklace Irminio,14K Yellow Gold & Lab Grown Diamond,$659.00
Women's Necklace Joliend,14K Red Gold with Black Rhodium & Brown Diamond & White Sapphire,$555.00
Women's Pendant Asfikleias,14K Yellow Gold with Black Rhodium & Black Diamond,$463.00
Pendant Francise,14K White Gold & Moissanite,$457.00
Pendant Lidiya,14K Rose & White Gold & Diamond,$542.00
Pendant Krobelus,14K Yellow Gold & Diamond,$746.00
Necklace Rhudine,14K Yellow Gold & Black Onyx & Swarovski Crystal,"$1,461.00"
Pendant Reagan,14K White Gold & Diamond,"$131,586.00"
Pendant Olena,14K White Gold & Ruby,$533.00
Pendant Montrose,14K White Gold & Diamond,$372.00
Necklace Hedyla,14K White Gold & Amethyst & Moissanite,$615.00
Pendant Bacille,14K Yellow Gold & Lab Grown Diamond,$684.00
Pendant Marikit,14K White Gold & Diamond,$444.00
Pendant Sashka,14K Yellow Gold & Diamond,"$6,397.00"
Pendant Moura,14K Rose Gold & Pink Sapphire,$486.00
Pendant Beatriz - B,14K Yellow Gold & Moissanite,"$2,864.00"
Pendant Annayo,14K White Gold & Emerald,$594.00
Pendant Milione,14K Rose Gold & Diamond,"$3,348.00"
Pendant Siskin,14K White Gold & Diamond,$975.00
Pendant Enema,14K White Gold & Diamond & White Pearl,$630.00
Pendant Ludique,14K White Gold & Diamond,"$1,452.00"
Pendant Eairrdsidh,14K Rose Gold & Yellow Sapphire & Swarovski Crystal,"$1,170.00"
Pendant Loyal Ø4 mm,14K White Gold & Diamond & White Pearl,$425.00
Pendant Laura,14K White Gold & Diamond,"$14,084.00"
Pendant Agde,14K Yellow Gold & Lab Grown Diamond,"$1,757.00"
Pendant Lina,14K White Gold & Diamond,"$2,215.00"
Pendant Eitan,14K Rose Gold & Diamond,$714.00
Pendant Oriley,14K Yellow Gold & Moissanite,$378.00
Pendant Envigado,14K Yellow Gold & Aquamarine,$636.00
Pendant Cygan,14K Rose Gold & White Topaz,$771.00
Pendant Cordialite,14K White Gold & Diamond,"$16,221.00"
Necklace Temur,14K Yellow Gold & Diamond,$846.00
Necklace Beaudry,14K White Gold & Diamond,$618.00
Pendant Cluckh,14K Yellow Gold & Moissanite,$331.00
Pendant Apothem,14K White Gold & Diamond,$462.00
Pendant Darin,14K Yellow Gold & Diamond,"$1,185.00"
Necklace Karina,14K White Gold & Diamond,$840.00
Pendant Dasmalisaj,14K Rose Gold & Diamond,$640.00
Pendant Phymas,14K Yellow Gold & Moissanite,$479.00
Pendant Lorey,14K White Gold & Diamond,$383.00
Pendant Chaumont,14K Yellow Gold & Emerald & Lab Grown Diamond,$774.00
Pendant Pace,14K Yellow Gold & Moissanite,$595.00
Pendant Juterike,14K White Gold & Ruby,$544.00
Pendant Lucci,14K Rose Gold & Aquamarine,$365.00
Necklace Sanda,14K White Gold & Lab Grown Diamond,"$2,105.00"
Pendant Motion,14K White Gold & Lab Grown Diamond,$459.00
Pendant Sukmas,14K Yellow Gold & Black Diamond & Swarovski Crystal,"$1,026.00"
Pendant Adhira,14K White Gold & Ruby,$610.00
Pendant Marlisa,14K Yellow Gold & Diamond,"$3,028.00"
Pendant Menkara,14K White Gold & Blue Topaz,$870.00
Pendant Desirel,14K White Gold & Diamond,"$1,084.00"
Pendant Adorlie,14K Yellow Gold & Ruby & Diamond,"$1,648.00"
Pendant Arline,14K White Gold & Diamond,"$30,417.00"
Pendant Eliesha,14K Rose Gold & White Pearl,$412.00
Pendant Commiti,14K Yellow Gold & Moissanite,$329.00
Pendant Rianna,14K White Gold & White Pearl,$441.00
Pendant Gita,14K Yellow Gold & Lab Grown Diamond,$894.00
Pendant Manucan,14K Yellow Gold & Emerald,$913.00
Pendant Arnit,14K Yellow Gold & Moissanite,$545.00
Pendant Tanille,14K White Gold & Lab Grown Diamond,$961.00
Pendant Aballach,14K White Gold & Swarovski Crystal,$712.00
Pendant Caravelle,14K White Gold & Diamond,"$2,280.00"
Pendant Larisa,14K White & Rose Gold & Diamond,$459.00
Pendant Viera,14K Yellow Gold & Diamond,$910.00
Pendant Sedia,14K Yellow Gold & Black Diamond,$636.00
Pendant Monique,14K White Gold & Diamond,$609.00
Pendant Rolyanna,14K Yellow Gold & Diamond,"$1,200.00"
Pendant Nousha,14K White Gold & Diamond,$886.00
Pendant Emileey,14K White Gold & Green Diamond,$438.00
Pendant Glady,14K Yellow Gold & Sapphire,$581.00
Pendant Psyna - F,14K White Gold & Diamond,$563.00
Pendant Atbident,14K Rose Gold & Emerald,$357.00
Pendant Aniset,14K White Gold & Ruby,$805.00
Pendant Atella,14K White Gold & Lab Grown Diamond,$732.00
Pendant Corey Ø6 mm,14K White Gold & Emerald & Black Pearl,$461.00
Pendant Leovan Ø8 mm,14K White Gold & Lab Grown Diamond & White Pearl,$591.00
Necklace Folyadek,14K White Gold & Rhodolite Garnet & White Sapphire,"$2,010.00"
Pendant Regenias,14K Yellow Gold & Sapphire,$496.00
Necklace Virago,14K Rose Gold & Amethyst & Moissanite,$553.00
Pendant Degradant,14K Rose Gold & Diamond,$651.00
Necklace Varemara,14K Yellow Gold & Diamond,$406.00
Pendant Jangasis,14K Yellow Gold & Moissanite,$408.00
Pendant Ameuter,14K Yellow Gold & Emerald,$429.00
Pendant Taniguc,14K Yellow Gold & Moissanite,$349.00
Pendant Charnu,14K Yellow Gold & Diamond,$452.00
Pendant Annoria,14K White Gold & London Blue Topaz (Lab Created) & Swarovski Crystal,$725.00
Necklace Alaura,14K White Gold & Lab Grown Diamond,$912.00
Pendant Phyle,14K Yellow Gold & Moissanite,$781.00
Paperclip Necklace Librona,14K Yellow Gold & Diamond,"$1,834.00"
Pendant Nekenzie,14K White Gold & Moissanite,$797.00
Necklace Finelia,14K Yellow Gold & Diamond,"$2,768.00"
Pendant Rianna Ø4 mm,14K Yellow Gold & Black Pearl,$388.00
Pendant Raccoglier,14K White Gold & Rose Pearl,$441.00
Pendant Fiera,14K White Gold & Diamond,$626.00
Pendant Stykke,14K Yellow Gold & Diamond,$550.00
Necklace Esmirna,14K White Gold & Ruby & Moissanite,"$1,111.00"
Necklace Katumbiri,14K White Gold & Diamond,$517.00
Pendant Margid Ø8 mm,14K White Gold & White Pearl,$472.00
Pendant Faviola,14K White Gold & Citrine,$893.00
Pendant Usbure,14K Yellow Gold & Moissanite,$431.00
Pendant Chica Ø4 mm,14K White Gold & Diamond & White Pearl,$385.00
Pendant Ordelie,14K White Gold & Diamond,"$5,310.00"
Necklace Sokeri,14K Yellow Gold & Lab Grown Diamond,"$1,257.00"
Pendant Evelin,14K White Gold & Diamond,$791.00
Pendant Laing,14K Rose Gold & Ruby,$371.00
Pendant Frescura,14K Rose Gold & Swarovski Crystal,$670.00
Necklace Vikerkaar,14K Yellow Gold & Blue Diamond,$502.00
Pendant Alinex,14K Yellow Gold & Moissanite,$553.00
Pendant Rodnetta,14K Yellow Gold & Peridot,$797.00
Necklace Vrednosto,14K White Gold & Lab Grown Diamond,"$1,113.00"
Pendant Kandace,14K Yellow Gold & Emerald,$889.00
Collier Bluestraggier,14K White Gold & Lab Grown Diamond,"$9,669.00"
Pendant Peace,14K White Gold & Moissanite,$638.00
Pendant Rumen,14K Yellow Gold & Moissanite,$574.00
Pendant Tendance,14K White Gold & Lab Grown Diamond,"$1,596.00"
Pendant Gerfrid,14K Rose Gold & Moissanite,$583.00
Pendant Desinvolte,14K White Gold & Lab Grown Diamond,$699.00
Pendant Outdot,14K Rose Gold & Moissanite,$368.00
Pendant Seguire,14K Yellow Gold & Diamond,$659.00
Pendant Linora Ø4 mm,14K Rose Gold & Rose Pearl,$409.00
Necklace Ysabel,14K White Gold & Diamond,"$25,540.00"
Pendant Croes,14K White Gold & Diamond,$719.00
Necklace Edittie,14K Yellow Gold & Lab Grown Diamond & White Pearl,$617.00
Pendant Swapan,14K Rose Gold & Ruby,$630.00
Pendant Sugh,14K White Gold & Diamond,$479.00
SYLVIE Necklace Merdix,14K White Gold & Diamond,"$30,551.00"
Pendant Dortheea,14K Yellow Gold & Diamond,"$5,488.00"
Pendant Mui,14K White Gold & Moissanite,$990.00
Necklace Specifically,14K Yellow Gold & Ruby & Lab Grown Diamond,$734.00
Necklace Reevaluate,14K White Gold & Lab Grown Diamond,"$2,502.00"
Pendant Carabinier,14K Rose Gold & Brown Diamond,"$1,113.00"
Pendant Moire,14K White Gold & Black Diamond,$411.00
Pendant Tarheel,14K Yellow Gold & Diamond,$522.00
Necklace Eyall,14K Yellow Gold & Moissanite,$745.00
Necklace Whakaaro,14K Yellow Gold & Diamond,"$4,729.00"
Necklace Hobona,14K White Gold & Lab Grown Diamond,"$2,847.00"
Pendant Fulmar,14K Yellow Gold & Moissanite,$376.00
Pendant Tejbo,14K Yellow Gold & Black Diamond,$616.00
Pendant Exeren - N,14K Yellow Gold & Moissanite,$860.00
Pendant Elgerha,14K White Gold & Diamond,$726.00
Pendant Fequanlin,14K White Gold & Moissanite,$371.00
Pendant Ceborta,14K Yellow Gold & Diamond,$357.00
Necklace Gerdas,14K Yellow Gold & Lab Grown Diamond,"$1,558.00"
Pendant Aftermost,14K White Gold & Diamond,$623.00
Women's Necklace Riankour,14K Yellow Gold & Brown Diamond & White Pearl,$712.00
Pendant Libreri,14K White Gold & Diamond,$684.00
Necklace Bouteille,14K Rose Gold & Citrine,$534.00
Pendant Tats,14K Rose Gold & Moissanite,"$2,303.00"
Pendant Wayu,14K Rose Gold & Moissanite,"$1,889.00"
Pendant Appartamento,14K White Gold & White Pearl,$563.00
Necklace Disette,14K Yellow Gold & Moissanite,$872.00
Pendant Simms,14K White Gold & Lab Grown Diamond,"$1,448.00"
Necklace Injun,14K White Gold & Moissanite,$683.00
Paperclip Necklace Douve,14K Yellow Gold & Moissanite,"$1,990.00"
Necklace Giomar,14K Yellow Gold & Moissanite,$522.00
Necklace Bersih,14K Yellow Gold & Lab Grown Diamond & White Pearl,$607.00
Pendant Mengubah,14K Yellow Gold & Lab Grown Diamond,$455.00
Pendant Goudron - A,14K White & Yellow Gold  & Swarovski Crystal,$485.00
Pendant Nokin,14K Yellow Gold & Moissanite,$504.00
Pendant Eldiene,14K Rose Gold & Sapphire,$540.00
Pendant Christeen,14K Yellow Gold & Swarovski Crystal,$785.00
Pendant Dionay,14K White Gold & White Pearl,$374.00
Pendant Albertas,14K Rose Gold & Moissanite,$668.00
Pendant Palermo,14K Yellow Gold & Moissanite,"$2,275.00"
Pendant Jerrad,14K White Gold & Moissanite,"$1,894.00"
Pendant Terica,14K White Gold & Moissanite,$711.00
Women's Pendant Woodriee,14K Yellow Gold & Moissanite & White Pearl,$767.00
Women's Pendant Pasta,14K Yellow Gold & Moissanite,$507.00
Pendant Fabiola,14K White Gold & Diamond & White Pearl,$697.00
Pendant Christal,14K Yellow Gold & Amethyst,$531.00
Necklace Kristen,14K Rose & White Gold & Pink Sapphire,$465.00
Pendant Nager,14K Rose Gold & Diamond,"$3,191.00"
Pendant Ceceyen,14K White Gold & Diamond,$557.00
Necklace Gobaith,14K White Gold & Yellow Diamond,$983.00
Pendant Maris,14K White & Rose Gold & Diamond,$667.00
Necklace Hjerteneck,14K Yellow Gold & Ruby,$453.00
Pendant Valentino,14K Yellow Gold & Ruby,"$1,067.00"
Pendant Katrin,14K White Gold & Sapphire,$497.00
Pendant Arges,14K Yellow Gold & Diamond,$704.00
Pendant Client,14K Yellow Gold & Diamond & White Pearl,"$2,357.00"
Necklace Angel Number 777,14K Yellow Gold & Diamond,$900.00
Pendant Armilla,14K Rose Gold & Diamond,$550.00
Pendant Spiroid,14K White Gold & Diamond,$697.00
Pendant Glorria,14K Rose Gold & Diamond,$546.00
Pendant Hankin,14K Yellow Gold & Moissanite,$598.00
Pendant Kanvika Ø6 mm,14K Rose Gold & Diamond & Rose Pearl,$789.00
Necklace Caitline,14K White Gold & Diamond,$402.00
Pendant Tisha,14K Yellow Gold & Diamond,$736.00
Pendant Cohenill,14K White Gold & Black Diamond,$483.00
Pendant Jinmanit,14K Yellow Gold & Moissanite,$360.00
Pendant Druella,14K White Gold & Lab Grown Diamond,$848.00
Pendant Zane,14K Yellow Gold & Emerald,$690.00
Pendant Charta,14K Yellow Gold & Diamond,$953.00
Women's Choker Necklace Assume,14K Yellow Gold & Lab Grown Diamond,"$1,813.00"
Pendant Chastella,14K Yellow Gold & Diamond & White Pearl,"$9,128.00"
Pendant Devoluy,14K Yellow Gold & Diamond,"$3,761.00"
Pendant Saturnina,14K White Gold & Ruby & Moissanite,"$1,451.00"
Pendant Vedia,14K White Gold & Lab Grown Diamond,"$1,583.00"
Pendant Abariss,14K Yellow Gold & Brown Diamond,$340.00
Pendant Hawor,14K White Gold & Diamond,$971.00
Pendant Goulbadn,14K Yellow Gold & Diamond,$493.00
Pendant Curare,14K Rose Gold & Rhodolite Garnet,$749.00
Pendant Braire,14K Yellow Gold & Pink Sapphire,$407.00
Pendant Wellness,14K White Gold & Diamond,"$2,657.00"
Pendant Cuddy,14K White Gold & Diamond,"$2,495.00"
Pendant Nevio,14K Rose Gold & Blue Topaz,$738.00
Pendant Viola,14K White Gold & Ruby,$494.00
Pendant Fayina,14K Yellow Gold & Diamond,$648.00
Necklace Catchy,14K White Gold & Diamond,$412.00
Pendant Ceara,14K Yellow Gold & Yellow Sapphire,$360.00
Pendant Flanelle,14K White Gold & Green Diamond,"$1,752.00"
Pendant Cymbrren,14K White Gold & Diamond,$510.00
Pendant Adagione,14K Yellow Gold & Diamond,$937.00
Pendant Marie,14K Rose Gold & Diamond,$557.00
Pendant Kruco,14K White Gold & Diamond,$874.00
Pendant Maiya,14K White Gold & Diamond & White Pearl,$552.00
Pendant Simmel,14K Yellow Gold & Ruby,$617.00
Pendant Daina,14K Yellow & White Gold & Sapphire,$545.00
Necklace Birdun,14K White Gold & Diamond,"$1,985.00"
Pendant Dajnolata,14K White Gold & Diamond,$448.00
Pendant Surin,14K Rose Gold & Diamond,$486.00
Pendant Polona,14K White Gold & Diamond,"$2,168.00"
Pendant Criquet,14K White Gold & Blue Diamond,$393.00
Pendant Orlet,14K Yellow Gold & Pink Sapphire,$473.00
Necklace Alcaraz,14K Yellow Gold & Diamond,$631.00
Necklace Alline,14K Rose Gold & Sapphire,$507.00
Necklace Spinoza,14K Rose Gold & Black Diamond,$544.00
Necklace Bangunn,14K White Gold & Moissanite,"$1,097.00"
Pendant Anchalie,14K Yellow Gold & Emerald,"$1,021.00"
Pendant Sunanaco Women,14K Yellow Gold & Diamond,$495.00
Pendant Dennie,14K Rose Gold & Diamond,$658.00
Pendant Campeurusen,14K White Gold & Lab Grown Diamond,"$1,055.00"
Pendant Janell,14K White Gold & Diamond,$877.00
Pendant Commuer,14K Rose Gold & Pink Sapphire,$757.00
Pendant Letty,14K White & Rose Gold & Moissanite,$889.00
Necklace Crane,14K White Gold & Black Diamond,$752.00
Necklace Laelia Mother,14K Yellow Gold & Lab Grown Diamond,$627.00
Pendant Chandeleur,14K Yellow Gold & Diamond,"$3,020.00"
Pendant Beler,14K White Gold & Green Diamond,$500.00
Pendant Supporto,14K White Gold & Sapphire,$422.00
Pendant Gilliana,14K White & Rose Gold & Diamond,"$21,261.00"
Pendant Virginia,14K Rose Gold & Green Diamond & Rhodolite Garnet,"$12,917.00"
Pendant Rooster,14K Yellow Gold & Lab Grown Diamond & Black Pearl,$603.00
Pendant Ferejuhas,14K Rose Gold & Diamond,$433.00
Pendant Visa,14K Yellow Gold & Lab Grown Diamond,"$1,427.00"
Necklace Zagreus,14K White Gold & Lab Grown Diamond,$519.00
Necklace Tracy,14K Rose Gold & Lab Grown Diamond,"$1,162.00"
Pendant Mael Ø8 mm,14K Rose Gold & Diamond & Rose Pearl,$639.00
Pendant Dovrebbe,14K White Gold & Black Onyx & Swarovski Crystal,$527.00
Pendant Deou - A,14K White Gold & Amethyst,$518.00
Necklace Leta,14K Yellow Gold & Tanzanite & Yellow Sapphire,$438.00
Pendant Chesed,14K White Gold & Ruby,$559.00
Pendant Pawniard,14K Rose Gold & Lab Grown Diamond,"$2,305.00"
Pendant Sallional,14K Rose Gold & Diamond,$416.00
Pendant Barrejat,14K Yellow Gold & Ruby & Lab Grown Diamond,$537.00
Pendant Babilla,14K White Gold & Moissanite,$361.00
Pendant Toebra - Taurus,14K Rose Gold & Diamond,$765.00
Pendant Uqudfa,14K Yellow Gold & Moissanite,$399.00
Necklace Biecal,14K Yellow Gold & White Pearl,$746.00
Pendant Echo,14K Yellow Gold & Yellow Sapphire & Swarovski Crystal,"$1,124.00"
Necklace Ranchits,14K Yellow Gold & Moissanite,$368.00
Necklace Apricitas,14K White Gold & Lab Grown Diamond,$705.00
Pendant Zaira,14K White Gold & Tanzanite,$525.00
Pendant Jaidev,14K Rose Gold & Lab Grown Diamond,$519.00
Pendant Hyalin,14K Yellow Gold & Moissanite,$418.00
Pendant Roosa,14K White Gold & Black Diamond,$622.00
Necklace Rance,14K Yellow Gold & Moissanite,$352.00
Pendant Stephani,14K Rose Gold & Diamond,$587.00
Necklace Wunder,14K Yellow Gold & Lab Grown Diamond & Black Pearl,$492.00
Pendant Potence,14K White Gold & Moissanite,$390.00
Pendant Psyna - V,14K Rose Gold & Ruby & Moissanite,$470.00
Pendant Caries,14K White Gold & Diamond,$378.00
Pendant Ashler,14K Rose Gold & Blue Diamond,"$1,202.00"
Pendant Alzira,14K White Gold & Diamond,"$20,299.00"
Pendant Blandina,14K White Gold & Moissanite,$362.00
Pendant Silviana,14K Yellow Gold & Diamond,$704.00
Pendant Thetsa,14K White Gold & Diamond,"$1,203.00"
Pendant Ruperta Ø8 mm,14K White Gold & Diamond & White Pearl,$743.00
Paperclip Necklace Nordant,14K Yellow Gold & Moissanite,"$1,498.00"
Pendant Abellone,14K White Gold & Diamond,"$19,462.00"
Necklace Tallinn,14K White Gold & Lab Grown Diamond,$754.00
Necklace Aphros,14K White Gold & Diamond,"$1,419.00"
Pendant Capass,14K Yellow Gold & Moissanite,$345.00
Pendant Ywain,14K White Gold & Black Diamond,$475.00
Pendant Hnrte,14K White Gold & Diamond,$715.00
Pendant Eula,14K White Gold & Pink Sapphire & Swarovski Crystal,$658.00
Pendant Lenaco,14K White Gold & Diamond,$370.00
Pendant Ronit,14K White Gold & Diamond,$555.00
Pendant Allumeur,14K Yellow Gold & Amethyst,$399.00
Pendant Acqua,14K Rose Gold & Diamond,$449.00
Collier Sympathia,14K White Gold & Diamond,"$11,097.00"
Pendant Yolan,14K White Gold & Moissanite,$380.00
Pendant Vimpa,14K Rose Gold & Diamond & White Pearl,"$1,848.00"
Pendant Aderire,14K Yellow Gold & Rhodolite Garnet,$493.00
Pendant Bouleversant,14K White Gold & Amethyst,$362.00
Pendant Foat - Leo,14K Rose Gold & Yellow Diamond,$390.00
